student_id,carrera,semestre,horas_sueno,horas_estudio,asistencia_pct,actividad_fisica_min,cafe_tazas,estres_escala,uso_redes_horas,promedio_previo,calificacion_final,aprobacion,beca,trabaja,genero,grupo
STU-02736,Ciencia de Datos,5,8.2,11.5,85.3,25,0,7,1.7,89.8,93.1,1,no,0.0,mujer,E
STU-02737,Estadistica,4,7.1,9.1,100.0,48,1,5,0.7,85.0,80.8,1,si,0.0,mujer,F
STU-02738,Actuaria,2,8.3,8.1,77.7,30,0,2,3.5,67.8,64.0,0,si,0.0,mujer,D
STU-02739,Actuaria,5,7.9,7.3,79.0,77,2,7,1.7,87.3,84.2,1,si,0.0,mujer,D
STU-02740,Economia,7,6.3,5.6,73.4,16,5,8,3.7,69.6,60.5,0,no,0.0,hombre,B
STU-02741,Actuaria,5,5.9,5.3,71.1,17,2,6,0.1,86.1,60.7,0,no,21.7,hombre,D
STU-02742,Actuaria,8,6.2,11.1,75.5,26,2,7,0.9,91.2,96.0,1,no,0.0,mujer,B
STU-02743,Matematicas,8,5.1,10.9,86.6,60,2,5,1.6,93.1,84.6,1,no,0.0,no_binario,A
STU-02744,Estadistica,9,6.1,10.4,73.1,49,1,7,0.9,80.6,85.2,1,si,0.0,hombre,C
STU-02745,Matematicas,2,7.7,6.2,87.0,97,1,6,3.9,87.0,85.1,1,no,0.0,mujer,B
STU-02746,Ciencia de Datos,2,7.5,7.0,80.5,63,4,5,1.7,73.6,72.3,1,no,0.0,mujer,D
STU-02747,Ciencia de Datos,9,5.5,11.6,82.6,49,2,9,2.4,98.6,72.0,1,no,14.1,hombre,B
STU-02748,Actuaria,1,9.0,5.8,96.2,27,2,3,4.4,88.0,81.3,1,no,0.0,mujer,C
STU-02749,Ciencia de Datos,4,7.2,9.9,80.0,43,4,6,0.3,73.0,85.9,1,no,0.0,hombre,F
STU-02750,Ciencia de Datos,9,8.2,11.2,88.2,65,1,5,1.9,98.1,100.0,1,si,0.0,mujer,D
STU-02751,Actuaria,3,5.5,6.4,56.4,30,2,6,0.4,91.8,63.8,0,si,34.4,hombre,F
STU-02752,Economia,9,3.9,8.2,67.1,47,3,7,2.3,85.8,52.1,0,no,19.3,prefiere_no_decir,A
STU-02753,Actuaria,5,6.9,7.9,84.9,88,2,7,2.5,87.3,79.0,1,no,21.8,mujer,C
STU-02754,Estadistica,8,7.7,6.8,68.3,53,1,6,0.6,77.4,67.5,0,si,12.2,mujer,A
STU-02755,Ciencia de Datos,7,7.8,4.4,80.0,158,2,7,3.2,83.7,67.4,0,si,20.8,mujer,B
STU-02756,Economia,3,7.0,4.3,71.9,48,2,6,3.2,91.4,62.4,0,si,25.7,mujer,D
STU-02757,Ciencia de Datos,1,8.8,7.8,82.9,63,1,7,2.4,84.4,70.0,1,si,0.0,mujer,F
STU-02758,Actuaria,2,7.5,7.5,89.6,75,1,3,0.1,70.4,71.7,1,si,0.0,hombre,B
STU-02759,Actuaria,4,5.8,7.7,74.2,40,5,9,1.0,86.4,62.2,0,no,21.9,mujer,E
STU-02760,Matematicas,1,7.1,2.5,76.7,31,0,5,4.5,79.5,66.0,0,si,12.7,mujer,A
STU-02761,Ciencia de Datos,1,7.4,7.4,90.8,62,2,5,2.4,86.0,86.1,1,no,0.0,mujer,F
STU-02762,Economia,9,6.0,5.5,80.3,67,1,8,3.4,77.8,64.8,0,si,23.7,mujer,B
STU-02763,Ciencia de Datos,8,7.6,4.5,65.6,18,0,4,0.2,71.8,67.1,0,no,0.0,mujer,E
STU-02764,Economia,4,7.8,6.5,68.9,16,2,3,2.9,88.4,77.5,1,no,0.0,mujer,F
STU-02765,Economia,6,7.2,3.9,60.2,0,1,5,2.9,81.1,65.0,0,si,0.0,hombre,D
STU-02766,Ciencia de Datos,7,5.4,10.8,84.3,55,1,7,2.9,92.6,94.2,1,si,9.2,hombre,A
STU-02767,Ciencia de Datos,5,7.8,13.0,82.4,71,0,6,4.4,90.6,91.5,1,si,0.0,hombre,A
STU-02768,Actuaria,1,6.6,3.9,93.5,135,0,2,3.2,94.0,69.7,0,no,0.0,mujer,A
STU-02769,Estadistica,9,7.7,10.6,87.1,88,3,7,2.9,86.4,89.9,1,si,19.9,mujer,B
STU-02770,Ciencia de Datos,9,4.7,4.9,74.0,36,2,9,5.3,79.1,42.4,0,no,19.8,mujer,F
STU-02771,Estadistica,1,6.8,7.2,68.9,15,1,3,3.3,66.6,59.2,0,si,10.6,mujer,C
STU-02772,Estadistica,2,8.3,3.4,55.7,37,3,4,1.2,89.2,56.8,0,no,24.0,mujer,B
STU-02773,Matematicas,4,6.1,5.9,61.7,26,4,8,0.3,76.1,45.3,0,si,22.2,hombre,A
STU-02774,Estadistica,7,6.8,1.9,66.9,63,0,6,4.5,70.4,58.1,0,si,16.8,mujer,C
STU-02775,Estadistica,3,6.7,5.7,85.1,42,0,5,2.9,87.5,75.3,1,no,0.0,prefiere_no_decir,A
STU-02776,Actuaria,2,6.3,6.0,65.8,47,0,7,5.1,71.9,54.4,0,si,21.0,mujer,F
STU-02777,Actuaria,8,8.1,11.7,92.8,67,0,4,4.5,99.7,100.0,1,no,0.0,mujer,E
STU-02778,Estadistica,1,7.2,2.2,59.0,9,1,4,1.1,60.7,59.7,0,si,9.8,hombre,F
STU-02779,Actuaria,4,6.9,9.2,100.0,182,0,1,1.0,73.4,81.5,1,no,0.0,mujer,E
STU-02780,Economia,8,5.2,4.6,86.0,101,3,7,1.4,70.9,55.0,0,si,20.5,hombre,C
STU-02781,Estadistica,7,7.5,10.4,71.0,23,0,9,2.2,69.2,75.5,1,no,0.0,mujer,D
STU-02782,Estadistica,6,8.6,8.2,84.2,51,2,8,3.6,72.6,75.1,1,si,0.0,mujer,F
STU-02783,Ciencia de Datos,6,7.2,8.2,86.8,41,3,7,2.0,81.6,87.4,1,no,20.1,hombre,E
STU-02784,Estadistica,5,7.0,5.7,85.2,101,1,4,0.4,82.5,63.9,0,no,6.9,mujer,C
STU-02785,Estadistica,6,8.9,13.0,92.3,20,1,4,3.3,88.0,96.9,1,no,0.0,mujer,C
STU-02786,Estadistica,5,6.3,5.8,98.9,78,3,5,0.1,92.3,88.5,1,si,0.0,mujer,F
STU-02787,Actuaria,5,8.9,3.2,100.0,167,0,3,0.1,70.6,80.5,1,no,0.0,hombre,B
STU-02788,Ciencia de Datos,4,7.5,6.5,73.9,69,1,7,1.2,93.0,68.5,0,si,20.7,hombre,B
STU-02789,Economia,7,8.0,7.8,64.4,22,7,7,5.7,78.8,73.0,1,no,0.0,mujer,D
STU-02790,Estadistica,6,7.3,7.6,75.9,16,2,5,4.2,92.9,92.5,1,si,0.0,prefiere_no_decir,D
STU-02791,Actuaria,6,5.8,2.1,68.3,46,4,10,4.3,92.1,52.5,0,si,30.5,hombre,B
STU-02792,Ciencia de Datos,4,6.2,4.4,78.4,67,3,3,2.6,88.6,82.8,1,no,0.0,mujer,F
STU-02793,Ciencia de Datos,2,7.9,5.6,75.0,35,3,7,4.1,83.6,71.1,1,si,20.4,hombre,D
STU-02794,Actuaria,3,7.0,11.0,83.3,46,2,6,3.0,83.2,81.2,1,no,8.8,mujer,D
STU-02795,Actuaria,2,5.9,1.4,80.0,117,1,6,3.9,79.5,65.1,0,no,13.1,mujer,E
STU-02796,Ciencia de Datos,9,6.6,10.7,88.2,91,2,5,3.7,78.8,81.5,1,no,18.1,mujer,B
STU-02797,Matematicas,7,4.9,5.1,76.6,29,3,7,4.1,94.8,71.6,1,no,18.3,mujer,F
STU-02798,Economia,8,6.4,6.1,79.3,84,2,6,2.3,79.0,72.2,1,no,16.5,mujer,C
STU-02799,Ciencia de Datos,4,6.4,3.8,73.7,65,0,7,6.6,75.2,64.6,0,no,36.0,mujer,C
STU-02800,Matematicas,3,7.6,7.0,83.5,31,0,7,3.8,99.9,70.4,1,no,16.5,mujer,B
STU-02801,Estadistica,4,7.5,8.4,84.0,66,1,6,3.8,77.0,74.5,1,no,10.6,hombre,F
STU-02802,Matematicas,7,6.8,3.4,83.3,144,1,7,1.2,91.8,63.9,0,si,22.7,mujer,C
STU-02803,Economia,8,7.3,7.1,82.3,39,0,6,2.1,86.4,82.4,1,no,0.0,mujer,B
STU-02804,Estadistica,5,7.4,2.7,60.2,6,0,7,0.2,83.2,69.0,0,no,0.0,mujer,C
STU-02805,Economia,5,6.7,2.4,72.3,140,1,6,1.7,73.1,49.1,0,si,33.0,mujer,A
STU-02806,Economia,3,6.7,2.2,64.5,38,3,5,4.6,77.2,59.8,0,no,15.0,hombre,B
STU-02807,Ciencia de Datos,9,6.6,12.3,95.2,21,2,5,2.6,90.8,100.0,1,no,13.2,mujer,F
STU-02808,Estadistica,8,6.9,9.2,82.0,55,3,7,1.7,95.7,88.1,1,no,10.4,mujer,E
STU-02809,Actuaria,1,7.1,4.0,98.3,86,1,4,7.2,71.4,79.4,1,si,0.0,mujer,C
STU-02810,Ciencia de Datos,3,6.5,3.1,84.4,64,3,6,2.9,60.8,53.0,0,si,15.7,hombre,D
STU-02811,Economia,4,7.5,5.9,66.4,15,1,6,1.5,90.6,69.5,0,no,0.0,hombre,D
STU-02812,Matematicas,8,7.4,11.9,100.0,153,0,4,0.3,88.9,97.4,1,no,0.0,no_binario,B
STU-02813,Estadistica,9,6.8,8.2,92.0,85,1,5,4.5,97.4,87.6,1,si,0.0,mujer,D
STU-02814,Economia,2,6.6,8.4,93.9,111,2,6,0.8,91.8,85.9,1,no,0.0,mujer,A
STU-02815,Estadistica,6,7.8,5.0,73.1,70,2,7,2.7,73.4,71.9,1,si,0.0,hombre,D
STU-02816,Estadistica,2,7.0,7.3,100.0,159,0,4,0.4,84.5,73.1,1,no,0.0,hombre,D
STU-02817,Estadistica,6,6.4,8.6,95.6,169,1,4,1.5,74.5,76.7,1,no,0.0,hombre,E
STU-02818,Matematicas,5,7.2,5.8,64.6,21,3,7,0.3,89.1,74.9,1,si,0.0,hombre,C
STU-02819,Economia,6,5.4,5.1,62.5,9,2,8,7.4,70.3,63.8,0,no,11.5,mujer,C
STU-02820,Estadistica,3,4.9,7.1,76.5,58,2,7,2.7,84.0,76.3,1,no,0.0,mujer,B
STU-02821,Actuaria,1,6.9,3.7,75.1,74,1,4,0.3,73.1,71.5,1,si,0.0,hombre,E
STU-02822,Actuaria,9,7.6,9.7,71.3,42,4,8,6.5,100.0,82.5,1,no,19.0,mujer,A
STU-02823,Estadistica,8,6.0,9.8,91.4,30,2,7,0.9,90.5,86.3,1,si,0.0,hombre,F
STU-02824,Estadistica,3,7.2,4.7,88.9,40,3,6,4.9,58.4,54.0,0,no,21.3,mujer,B
STU-02825,Actuaria,2,7.7,7.7,78.5,98,0,5,4.8,79.7,76.1,1,no,4.7,mujer,D
STU-02826,Matematicas,8,6.7,6.4,86.9,89,2,6,0.8,76.9,68.9,0,si,20.3,hombre,D
STU-02827,Ciencia de Datos,7,4.6,5.1,63.2,63,1,5,0.9,93.1,71.0,1,no,16.9,mujer,D
STU-02828,Ciencia de Datos,6,4.9,5.8,67.9,19,3,10,2.3,81.0,35.8,0,no,38.0,hombre,A
STU-02829,Estadistica,2,8.1,4.1,64.9,0,1,6,1.4,79.6,68.2,0,no,0.0,hombre,B
STU-02830,Estadistica,6,7.4,7.0,86.4,78,1,6,4.3,85.6,81.0,1,no,0.0,mujer,A
STU-02831,Economia,6,8.5,5.3,69.6,35,1,7,2.6,78.0,68.5,0,no,0.0,mujer,E
STU-02832,Economia,8,7.8,3.1,73.4,114,1,5,0.3,79.3,61.7,0,no,0.0,mujer,F
STU-02833,Estadistica,9,6.8,16.7,74.9,0,2,8,1.1,88.5,94.8,1,si,0.0,hombre,A
STU-02834,Matematicas,2,8.1,4.2,68.3,47,1,6,2.4,77.0,58.6,0,no,0.0,hombre,D
STU-02835,Economia,6,7.0,8.2,81.0,20,2,6,2.4,84.1,71.1,1,si,0.0,mujer,A
STU-02836,Ciencia de Datos,4,5.9,9.4,89.3,73,3,3,1.4,87.5,95.2,1,no,0.0,hombre,F
STU-02837,Estadistica,5,9.1,8.9,82.0,59,0,6,0.7,87.0,77.0,1,si,0.0,hombre,D
STU-02838,Matematicas,4,6.6,5.3,78.8,87,2,5,3.9,69.7,64.7,0,si,0.0,hombre,B
STU-02839,Ciencia de Datos,9,6.2,7.6,87.1,73,4,10,2.1,74.2,50.5,0,si,31.9,hombre,B
STU-02840,Estadistica,3,6.3,1.4,67.9,78,2,8,3.0,74.4,54.4,0,si,5.5,mujer,F
STU-02841,Economia,8,7.1,12.0,92.4,74,2,7,1.3,92.4,91.9,1,no,17.1,hombre,E
STU-02842,Economia,1,5.9,0.5,65.6,64,0,5,2.4,58.3,35.0,0,no,19.4,mujer,A
STU-02843,Estadistica,4,5.1,7.7,72.7,41,1,6,2.8,79.2,73.5,1,no,29.9,hombre,B
STU-02844,Estadistica,4,6.4,6.2,88.9,144,1,3,1.6,78.3,75.7,1,no,0.0,mujer,F
STU-02845,Economia,9,8.3,8.2,90.5,59,0,3,1.2,79.7,90.5,1,no,0.0,hombre,F
STU-02846,Estadistica,3,7.6,8.0,68.7,56,1,6,2.7,99.0,86.1,1,no,0.0,hombre,A
STU-02847,Actuaria,7,5.7,6.7,74.5,43,4,7,3.9,100.0,68.5,0,no,9.4,hombre,A
STU-02848,Economia,6,7.5,2.0,90.1,91,0,5,3.8,80.2,63.5,0,si,11.8,hombre,C
STU-02849,Actuaria,8,7.6,8.5,78.3,102,1,7,5.7,72.4,67.8,0,no,10.2,mujer,A
STU-02850,Economia,2,6.7,8.2,69.5,109,2,5,4.7,92.0,84.6,1,si,12.8,mujer,F
STU-02851,Ciencia de Datos,6,6.9,10.7,89.1,17,0,6,0.6,74.3,90.4,1,si,0.0,hombre,E
STU-02852,Matematicas,5,8.7,5.0,76.9,69,0,3,0.2,83.9,76.8,1,no,0.0,mujer,C
STU-02853,Estadistica,5,6.0,5.3,62.3,14,0,7,2.2,73.9,71.8,1,no,17.9,hombre,C
STU-02854,Estadistica,5,8.0,2.8,74.8,60,0,7,1.2,78.9,54.4,0,no,38.0,mujer,E
STU-02855,Estadistica,1,6.0,8.5,79.8,8,2,6,1.1,85.5,83.1,1,si,15.1,mujer,C
STU-02856,Matematicas,8,7.4,9.4,74.3,44,3,8,5.1,85.6,72.5,1,no,15.9,mujer,C
STU-02857,Matematicas,8,8.5,11.4,100.0,127,0,5,2.2,75.4,80.5,1,no,0.0,hombre,E
STU-02858,Estadistica,4,5.4,5.5,77.2,0,3,8,2.9,89.3,66.5,0,no,25.2,hombre,B
STU-02859,Ciencia de Datos,3,6.4,5.2,80.4,15,3,9,1.0,76.4,73.5,1,no,10.4,mujer,D
STU-02860,Estadistica,6,6.8,8.7,91.5,104,4,9,3.2,74.9,78.8,1,no,22.7,hombre,C
STU-02861,Ciencia de Datos,5,5.5,4.9,62.1,22,3,8,5.1,74.9,57.9,0,no,17.5,mujer,E
STU-02862,Estadistica,9,7.1,7.5,70.2,34,2,7,1.5,90.0,91.2,1,no,0.0,no_binario,C
STU-02863,Matematicas,6,7.8,9.5,90.7,28,2,4,1.6,77.4,88.9,1,si,0.0,prefiere_no_decir,A
STU-02864,Economia,6,8.1,6.0,74.4,19,3,7,2.6,83.2,81.9,1,no,0.0,hombre,C
STU-02865,Estadistica,6,8.3,11.2,92.0,71,0,5,0.7,84.2,84.0,1,si,0.0,hombre,A
STU-02866,Estadistica,4,6.1,5.0,76.9,91,1,7,1.7,100.0,73.1,1,no,24.3,mujer,D
STU-02867,Estadistica,9,7.5,9.1,89.9,38,4,7,2.9,98.1,96.8,1,no,0.0,mujer,A
STU-02868,Ciencia de Datos,7,5.3,7.4,61.8,36,1,7,0.1,83.3,47.7,0,si,19.5,mujer,B
STU-02869,Economia,6,7.7,7.4,95.0,5,2,6,0.2,68.9,70.9,1,no,0.0,mujer,D
STU-02870,Economia,8,7.1,14.2,98.9,59,0,7,1.8,84.4,76.8,1,si,11.0,mujer,B
STU-02871,Actuaria,6,5.8,8.9,89.3,91,2,4,4.5,88.1,87.4,1,no,0.0,hombre,C
STU-02872,Estadistica,9,7.0,13.3,89.3,52,1,6,3.5,91.9,98.7,1,no,0.0,hombre,B
STU-02873,Estadistica,3,6.5,10.4,72.1,14,1,6,3.3,84.6,73.8,1,si,9.4,hombre,C
STU-02874,Actuaria,3,7.2,6.9,69.8,58,3,7,1.8,64.2,61.6,0,si,0.0,hombre,A
STU-02875,Actuaria,3,8.5,5.3,87.1,37,2,6,2.9,78.0,70.6,1,no,0.0,prefiere_no_decir,A
STU-02876,Ciencia de Datos,5,8.1,5.3,100.0,220,1,5,2.5,75.9,75.3,1,no,17.9,mujer,E
STU-02877,Estadistica,3,7.2,5.9,73.0,50,1,4,1.3,87.6,75.8,1,no,10.2,mujer,E
STU-02878,Estadistica,9,7.9,10.1,88.8,126,2,6,0.1,85.0,88.5,1,no,18.7,no_binario,D
STU-02879,Actuaria,6,7.2,5.3,64.8,73,2,9,3.7,65.9,58.3,0,si,15.0,hombre,F
STU-02880,Estadistica,1,6.9,6.5,67.0,30,1,4,3.0,88.9,80.0,1,no,0.0,hombre,A
STU-02881,Economia,6,6.3,5.7,81.4,81,2,5,3.7,93.4,75.3,1,si,19.8,mujer,F
STU-02882,Estadistica,4,7.1,13.1,76.4,26,1,8,1.0,83.0,75.9,1,si,0.0,hombre,B
STU-02883,Economia,3,8.7,1.8,73.2,103,0,7,5.1,93.3,61.6,0,no,17.0,mujer,A
STU-02884,Estadistica,4,5.3,5.2,79.8,39,0,7,3.9,92.4,79.8,1,si,19.7,mujer,B
STU-02885,Estadistica,1,7.9,0.5,70.5,66,0,4,0.3,70.9,53.9,0,no,0.0,hombre,E
STU-02886,Actuaria,2,7.3,3.4,52.5,3,4,8,8.5,74.1,50.4,0,no,21.1,mujer,E
STU-02887,Estadistica,6,7.0,8.2,87.6,51,0,4,1.8,71.1,77.6,1,no,0.0,mujer,F
STU-02888,Matematicas,5,8.6,5.9,78.2,18,1,4,4.6,82.9,63.4,0,si,0.0,hombre,A
STU-02889,Actuaria,3,7.6,7.5,75.9,23,2,5,3.7,86.8,81.6,1,si,0.0,hombre,D
STU-02890,Estadistica,4,6.5,1.4,76.0,45,1,7,3.1,81.8,51.4,0,si,9.7,mujer,E
STU-02891,Actuaria,8,6.8,7.2,75.0,37,7,6,2.5,88.8,65.9,0,si,25.9,mujer,D
STU-02892,Estadistica,1,7.3,5.6,89.0,61,1,4,2.9,96.8,98.4,1,no,0.0,mujer,F
STU-02893,Ciencia de Datos,7,7.9,10.0,72.1,14,1,6,6.6,84.7,87.2,1,si,0.0,mujer,C
STU-02894,Ciencia de Datos,9,6.5,9.6,80.0,66,2,6,1.4,83.7,90.5,1,si,0.0,hombre,C
STU-02895,Economia,2,7.5,6.2,94.3,220,0,6,3.1,88.2,89.7,1,no,9.5,hombre,F
STU-02896,Estadistica,9,6.1,8.0,65.3,38,3,6,0.1,87.3,80.9,1,si,6.1,mujer,B
STU-02897,Estadistica,9,6.8,6.3,62.9,43,1,7,2.3,81.7,71.7,1,no,18.6,mujer,B
STU-02898,Ciencia de Datos,9,6.6,7.5,83.3,18,1,5,3.4,92.7,86.4,1,no,0.0,hombre,E
STU-02899,Economia,7,8.2,4.7,84.0,110,1,5,3.0,91.7,77.4,1,no,0.0,mujer,F
STU-02900,Matematicas,5,7.0,2.9,64.0,60,2,8,2.3,74.4,60.6,0,no,0.0,hombre,B
STU-02901,Matematicas,8,6.6,8.2,85.3,87,1,6,0.6,60.1,74.0,1,no,0.0,hombre,C
STU-02902,Estadistica,3,8.7,9.6,81.9,36,1,4,1.3,86.6,82.5,1,no,0.0,hombre,C
STU-02903,Estadistica,8,7.0,6.2,69.5,96,2,10,0.6,82.7,66.1,0,si,15.3,mujer,A
STU-02904,Estadistica,6,6.9,3.4,75.0,109,4,5,3.0,77.8,74.6,1,no,0.0,mujer,E
STU-02905,Ciencia de Datos,6,8.0,6.3,80.3,39,1,5,2.6,68.7,69.8,0,si,0.0,mujer,A
STU-02906,Actuaria,4,8.7,3.8,100.0,114,0,5,4.3,93.7,75.1,1,si,12.1,mujer,D
STU-02907,Actuaria,3,7.7,5.5,63.4,20,1,7,1.7,69.8,61.7,0,no,10.8,hombre,B
STU-02908,Economia,3,7.4,3.3,77.1,149,1,4,2.8,84.2,70.0,1,no,0.0,hombre,B
STU-02909,Matematicas,3,7.7,6.1,83.0,34,0,4,0.4,81.2,80.3,1,si,0.0,mujer,D
STU-02910,Estadistica,8,7.6,4.5,85.2,22,0,6,1.0,81.0,75.5,1,no,23.3,no_binario,A
STU-02911,Matematicas,2,7.5,6.1,71.5,43,1,4,2.9,87.9,74.2,1,si,0.0,mujer,C
STU-02912,Estadistica,8,9.4,13.0,87.9,13,0,6,4.2,85.0,90.7,1,no,0.0,hombre,A
STU-02913,Estadistica,3,5.7,4.6,68.8,33,3,7,1.3,76.3,60.1,0,no,29.5,hombre,C
STU-02914,Matematicas,2,7.9,6.3,71.7,104,0,6,5.7,89.4,66.9,0,no,20.1,mujer,D
STU-02915,Estadistica,1,6.7,1.7,75.2,69,1,3,0.6,77.5,69.2,0,no,0.0,hombre,D
STU-02916,Estadistica,6,6.7,11.1,71.7,40,1,5,0.9,80.8,61.4,0,no,0.0,hombre,B
STU-02917,Economia,4,8.8,6.1,93.5,87,0,4,1.9,75.5,73.7,1,no,0.0,hombre,F
STU-02918,Ciencia de Datos,3,5.0,4.5,72.8,41,1,7,1.5,59.9,53.1,0,no,23.8,hombre,C
STU-02919,Estadistica,2,7.3,7.2,76.6,49,3,6,3.1,84.3,84.1,1,no,0.0,mujer,E
STU-02920,Actuaria,1,5.5,7.0,82.7,36,2,5,1.6,85.3,78.6,1,no,0.0,hombre,D
STU-02921,Actuaria,1,7.0,4.6,78.5,116,0,4,5.8,77.0,67.3,0,no,0.0,mujer,F
STU-02922,Economia,1,6.5,1.4,75.1,57,3,3,1.5,95.8,80.1,1,no,10.8,mujer,F
STU-02923,Estadistica,6,6.9,12.1,99.4,96,2,5,1.1,82.3,87.6,1,si,0.0,hombre,A
STU-02924,Estadistica,3,7.9,4.1,86.6,77,3,6,4.9,76.8,75.2,1,no,0.0,hombre,C
STU-02925,Estadistica,9,7.0,8.5,78.3,93,2,7,1.9,84.6,74.1,1,no,13.7,hombre,E
STU-02926,Economia,6,6.7,4.0,68.3,11,1,8,1.0,87.8,71.3,1,no,22.0,hombre,D
STU-02927,Ciencia de Datos,2,6.9,0.5,79.7,52,2,7,2.5,75.6,45.4,0,si,14.0,mujer,A
STU-02928,Ciencia de Datos,9,8.0,13.9,98.8,33,1,7,3.2,82.3,96.5,1,no,0.0,hombre,F
STU-02929,Matematicas,8,7.6,9.5,82.4,34,2,8,2.8,98.4,83.2,1,si,0.0,mujer,E
STU-02930,Actuaria,2,6.9,5.4,79.7,44,1,4,2.7,77.6,83.8,1,no,0.0,hombre,B
STU-02931,Matematicas,5,4.8,1.2,60.0,28,2,10,9.0,74.2,35.0,0,no,33.1,mujer,D
STU-02932,Ciencia de Datos,9,6.7,4.5,87.0,41,3,8,6.1,73.3,65.9,0,si,0.0,hombre,F
STU-02933,Actuaria,4,7.9,4.8,85.4,86,4,6,0.6,85.4,70.4,1,si,0.0,mujer,B
STU-02934,Actuaria,3,7.0,4.9,77.3,51,1,6,0.2,72.5,69.1,0,si,0.0,hombre,D
STU-02935,Economia,2,6.5,0.5,57.1,71,0,7,1.6,70.4,46.1,0,no,30.4,mujer,A
STU-02936,Estadistica,3,6.9,9.5,100.0,13,2,4,1.2,75.7,89.1,1,no,0.0,mujer,A
STU-02937,Economia,1,7.5,6.4,94.4,75,1,4,7.7,75.5,71.4,1,no,0.2,hombre,D
STU-02938,Matematicas,5,6.8,8.0,90.0,160,2,7,2.5,90.3,81.0,1,si,15.6,mujer,B
STU-02939,Ciencia de Datos,2,4.7,4.7,82.4,60,2,8,2.0,73.0,55.7,0,no,13.8,hombre,A
STU-02940,Ciencia de Datos,7,7.1,3.9,79.3,34,3,7,1.3,82.7,79.0,1,si,24.0,mujer,B
STU-02941,Matematicas,3,7.1,12.3,90.1,37,3,6,2.8,88.7,96.1,1,no,0.0,mujer,E
STU-02942,Economia,8,7.9,10.4,100.0,60,2,7,2.6,92.4,79.3,1,no,6.9,mujer,A
STU-02943,Economia,1,10.6,5.5,80.8,0,2,6,1.6,66.1,47.4,0,si,0.0,mujer,A
STU-02944,Estadistica,6,6.3,6.8,100.0,122,0,2,0.3,83.4,90.8,1,no,0.0,mujer,A
STU-02945,Estadistica,7,6.4,11.3,81.7,26,3,7,2.8,82.7,84.0,1,no,0.0,mujer,E
STU-02946,Matematicas,2,7.7,7.9,77.7,14,4,6,0.4,84.0,76.1,1,no,0.0,hombre,B
STU-02947,Economia,7,7.2,7.4,78.6,28,1,7,0.8,76.8,71.2,1,no,0.0,mujer,F
STU-02948,Estadistica,2,8.3,7.1,82.3,48,1,7,0.8,87.7,80.1,1,no,0.0,mujer,B
STU-02949,Economia,9,7.6,7.1,85.7,62,2,6,1.0,67.5,70.0,1,no,0.0,mujer,C
STU-02950,Ciencia de Datos,9,7.3,9.9,75.5,71,0,6,0.4,83.7,96.5,1,no,0.0,hombre,F
STU-02951,Matematicas,8,8.4,8.0,72.9,82,1,5,1.5,72.0,80.0,1,si,1.7,prefiere_no_decir,E
STU-02952,Estadistica,1,6.8,6.8,94.5,72,4,8,2.3,76.6,78.8,1,no,17.1,hombre,B
STU-02953,Estadistica,1,7.0,5.0,67.8,21,1,8,4.0,84.3,64.1,0,si,18.8,hombre,E
STU-02954,Economia,6,6.0,8.5,83.0,70,4,7,0.8,85.9,65.4,0,no,16.1,hombre,B
STU-02955,Matematicas,8,7.6,5.4,79.6,14,3,6,2.4,77.5,66.3,0,si,15.8,no_binario,D
STU-02956,Estadistica,1,6.4,5.8,81.3,124,1,5,1.7,86.8,73.9,1,si,7.2,hombre,E
STU-02957,Matematicas,7,7.5,9.5,84.8,98,2,5,0.4,88.8,85.4,1,si,12.4,hombre,F
STU-02958,Estadistica,1,8.3,6.9,85.8,100,0,4,4.6,73.5,75.9,1,no,0.0,hombre,E
STU-02959,Estadistica,5,7.7,6.4,89.3,53,3,8,1.5,79.7,67.7,0,no,18.1,hombre,A
STU-02960,Matematicas,8,8.5,8.0,66.4,0,2,6,3.1,84.5,79.9,1,no,0.0,mujer,F
STU-02961,Estadistica,6,7.7,7.6,72.1,29,1,7,1.8,84.7,70.1,1,no,0.0,mujer,D
STU-02962,Ciencia de Datos,9,7.2,7.5,57.5,13,3,8,4.7,83.7,63.6,0,no,20.6,mujer,F
STU-02963,Economia,1,7.7,6.0,85.9,80,0,4,2.4,74.0,79.2,1,si,0.0,mujer,A
STU-02964,Matematicas,3,4.8,2.6,71.9,27,1,6,1.7,88.8,53.9,0,si,8.5,hombre,C
STU-02965,Estadistica,2,7.9,4.9,85.1,29,2,4,3.3,75.1,84.5,1,si,0.0,mujer,D
STU-02966,Matematicas,4,8.2,9.3,78.2,37,3,6,7.1,86.4,92.3,1,no,0.0,mujer,F
STU-02967,Actuaria,5,8.6,7.5,79.6,84,0,6,3.5,77.8,73.3,1,no,0.0,mujer,A
STU-02968,Ciencia de Datos,9,6.8,5.3,85.1,58,2,6,4.2,80.7,68.5,0,no,22.2,mujer,E
STU-02969,Actuaria,2,7.8,2.5,84.4,59,2,6,1.7,82.8,78.8,1,no,15.1,mujer,D
STU-02970,Estadistica,2,8.3,1.5,77.4,55,1,2,0.2,60.7,62.7,0,no,0.0,no_binario,E
STU-02971,Estadistica,9,6.8,8.2,98.1,72,3,8,0.3,75.6,69.8,0,no,10.9,hombre,E
STU-02972,Estadistica,4,6.6,8.6,85.8,11,0,4,1.6,74.3,75.5,1,no,0.0,mujer,B
